Date,Open,High,Low,Close,Adj Close,Volume
2017-06-14,107.910004,107.989998,105.739998,106.599998,104.560783,6202300
2017-06-15,106.500000,106.800003,105.870003,106.330002,104.295952,5441400
2017-06-16,106.940002,108.360001,106.209999,108.349998,106.277306,11633900
2017-06-19,108.309998,108.379997,107.139999,107.459999,105.404335,4577800
2017-06-20,106.250000,106.599998,105.379997,106.480003,104.443085,5171200
2017-06-21,105.889999,106.900002,103.919998,104.489998,102.491142,6989400
2017-06-22,104.480003,105.139999,104.040001,104.449997,102.451912,4197400
2017-06-23,104.250000,105.419998,104.239998,105.000000,102.991394,5773300
2017-06-26,105.029999,105.190002,104.029999,104.139999,102.147850,3602500
2017-06-27,104.730003,104.889999,104.029999,104.070000,102.079185,4170300
2017-06-28,104.430000,104.900002,104.040001,104.279999,102.285164,4162300
2017-06-29,104.379997,105.150002,104.050003,104.120003,102.128235,4288600
2017-06-30,104.529999,104.720001,103.889999,104.330002,102.334213,5497000
2017-07-03,104.239998,106.959999,104.239998,106.300003,104.266525,4419100
2017-07-05,105.989998,106.300003,104.269997,104.620003,102.618668,4482700
2017-07-06,104.669998,105.129997,103.709999,103.820000,101.833969,5084800
2017-07-07,103.589996,103.760002,102.809998,103.489998,101.510277,6457000
2017-07-10,103.440002,103.580002,102.599998,103.040001,101.068893,4629000
2017-07-11,103.150002,103.500000,102.550003,103.120003,101.147354,4322400
2017-07-12,104.000000,104.750000,103.470001,103.889999,101.902626,3978100
2017-07-13,103.800003,104.209999,103.459999,104.129997,102.138039,4439100
2017-07-14,104.379997,104.639999,103.730003,104.440002,102.442108,3644300
2017-07-17,104.320000,104.970001,104.080002,104.209999,102.216499,5572400
2017-07-18,104.599998,104.599998,103.510002,103.720001,101.735878,4339400
2017-07-19,103.559998,104.480003,103.510002,104.459999,102.461723,4932000
2017-07-20,105.000000,105.370003,103.820000,104.629997,102.628471,5367800
2017-07-21,104.180000,104.379997,103.150002,103.250000,101.274872,5304100
2017-07-24,103.180000,103.570000,102.919998,103.199997,101.225822,4080400
2017-07-25,104.449997,105.150002,104.320000,104.389999,102.393066,7093800
2017-07-26,104.629997,106.080002,104.199997,105.120003,103.109100,5881400
2017-07-27,104.879997,106.320000,104.610001,106.110001,104.080162,5888400
2017-07-28,106.709999,109.129997,106.360001,108.120003,106.051712,7812600
2017-07-31,108.389999,110.000000,108.150002,109.190002,107.101242,7561200
2017-08-01,109.540001,110.970001,109.419998,110.779999,108.660820,8162900
2017-08-02,110.389999,111.199997,109.849998,110.459999,108.346947,6212300
2017-08-03,110.230003,110.449997,109.050003,109.430000,107.336647,5605400
2017-08-04,109.430000,110.199997,109.430000,110.110001,108.003647,4643500
2017-08-07,109.809998,110.290001,109.580002,109.779999,107.679955,4762800
2017-08-08,110.000000,110.709999,109.769997,110.349998,108.239052,4107300
2017-08-09,110.739998,111.410004,110.260002,110.889999,108.768723,3966800
2017-08-10,111.230003,111.440002,110.029999,110.110001,108.003647,4950700
2017-08-11,110.199997,110.489998,109.129997,109.230003,107.140480,3383000
2017-08-14,109.260002,109.820000,108.320000,108.709999,106.630424,4262300
2017-08-15,108.750000,108.900002,107.529999,108.570000,106.493103,5310700
2017-08-16,107.629997,107.919998,106.690002,106.839996,105.849121,4186600
2017-08-17,106.610001,106.870003,105.910004,105.919998,104.937660,5870300
2017-08-18,105.839996,107.339996,105.500000,106.480003,105.492470,5467400
2017-08-21,106.480003,106.480003,105.300003,105.779999,104.798958,3560400
2017-08-22,105.989998,106.919998,105.809998,106.360001,105.373581,5630900
2017-08-23,106.209999,107.059998,106.110001,106.610001,105.621262,4185800
2017-08-24,106.500000,107.669998,106.330002,107.440002,106.443565,5059700
2017-08-25,107.820000,108.709999,107.519997,108.230003,107.226242,4384200
2017-08-28,108.540001,108.589996,107.269997,107.760002,106.760597,3681600
2017-08-29,107.430000,108.050003,107.040001,107.860001,106.859665,3230600
2017-08-30,107.580002,107.839996,107.099998,107.730003,106.730873,3126000
2017-08-31,108.000000,108.230003,107.500000,107.620003,106.621895,5508200
2017-09-01,107.680000,109.160004,107.510002,108.760002,107.751320,3660300
2017-09-05,109.360001,110.260002,108.699997,109.440002,108.425018,5198500
2017-09-06,110.000000,112.230003,109.800003,111.790001,110.753220,8577300
2017-09-07,112.180000,112.870003,111.360001,111.800003,110.763130,5937800
2017-09-08,111.589996,111.750000,110.529999,110.779999,109.752586,4033100
2017-09-11,111.830002,112.570000,111.519997,112.519997,111.476448,5973400
2017-09-12,112.820000,112.949997,111.860001,112.489998,111.446724,5110100
2017-09-13,112.489998,114.320000,112.279999,114.180000,113.121056,5889400
2017-09-14,114.260002,115.339996,114.180000,114.449997,113.388550,5819100
2017-09-15,114.830002,114.910004,113.629997,114.629997,113.566879,8387600
2017-09-18,114.419998,115.220001,114.320000,115.190002,114.121689,4954600
2017-09-19,115.250000,116.419998,115.190002,116.339996,115.261017,6188000
2017-09-20,116.500000,117.150002,116.199997,116.370003,115.290749,5378200
2017-09-21,116.220001,116.519997,115.830002,116.470001,115.389816,4334500
2017-09-22,116.410004,117.830002,116.269997,117.290001,116.202209,5307100
2017-09-25,117.230003,118.330002,117.019997,117.989998,116.895714,5980300
2017-09-26,117.790001,118.029999,117.250000,117.519997,116.430077,4874700
2017-09-27,117.459999,117.599998,116.769997,117.449997,116.360725,3926800
2017-09-28,117.169998,118.129997,117.019997,117.620003,116.529152,4949000
2017-09-29,117.169998,117.519997,116.730003,117.500000,116.410263,4874800
2017-10-02,116.419998,117.790001,115.529999,117.430000,116.340912,4285600
2017-10-03,117.080002,118.250000,117.010002,117.820000,116.727295,3892200
2017-10-04,117.820000,117.870003,117.129997,117.580002,116.489525,3443400
2017-10-05,117.449997,118.690002,117.330002,118.580002,117.480247,5470900
2017-10-06,117.949997,118.150002,116.800003,117.029999,115.944618,3533300
2017-10-09,117.339996,118.080002,117.010002,117.709999,116.618317,2951900
2017-10-10,118.400002,119.820000,118.290001,118.800003,117.698212,5683100
2017-10-11,119.209999,119.519997,118.580002,119.330002,118.223289,3926100
2017-10-12,118.489998,119.650002,118.309998,119.139999,118.035049,3929700
2017-10-13,119.790001,120.000000,119.070000,119.160004,118.054871,4640100
2017-10-16,119.839996,120.889999,119.430000,120.129997,119.015869,5500700
2017-10-17,120.230003,120.739998,119.830002,120.220001,119.105034,4844300
2017-10-18,119.400002,120.019997,117.989998,118.150002,117.054237,5505100
2017-10-19,118.059998,118.739998,117.949997,118.199997,117.103767,4576600
2017-10-20,118.610001,118.779999,118.070000,118.639999,117.539688,4924300
2017-10-23,118.720001,119.300003,118.449997,118.930000,117.827003,3872400
2017-10-24,119.480003,119.919998,119.070000,119.230003,118.124222,4472400
2017-10-25,119.000000,119.440002,118.150002,118.440002,117.341545,4553100
2017-10-26,118.779999,119.000000,118.139999,118.440002,117.341545,4092900
2017-10-27,116.129997,116.400002,112.570000,113.540001,112.486992,14534100
2017-10-30,113.169998,115.099998,112.839996,114.389999,113.329102,7517800
2017-10-31,114.449997,116.379997,113.820000,115.889999,114.815193,7154800
2017-11-01,116.300003,116.970001,115.349998,115.900002,114.825104,5030300
2017-11-02,116.209999,116.470001,114.709999,115.330002,114.260391,4329600
2017-11-03,115.480003,115.750000,114.730003,114.989998,113.923538,4101800
2017-11-06,115.370003,117.160004,114.989998,117.040001,115.954529,5950300
2017-11-07,117.379997,118.000000,116.480003,117.239998,116.152672,5219500
2017-11-08,116.779999,117.150002,115.900002,116.669998,115.587959,5092800
2017-11-09,115.900002,117.500000,115.620003,117.239998,116.152672,5103300
2017-11-10,116.709999,117.309998,116.099998,117.180000,116.093231,5156900
2017-11-13,117.220001,117.769997,116.680000,117.230003,116.142769,4279200
2017-11-14,116.820000,117.260002,116.250000,116.919998,115.835640,6996500
2017-11-15,116.209999,117.230003,116.070000,116.449997,115.369995,5372600
2017-11-16,115.250000,115.820000,114.379997,114.570000,114.570000,5888700
2017-11-17,114.669998,114.989998,113.900002,114.709999,114.709999,4337500
2017-11-20,114.769997,115.029999,114.440002,114.720001,114.720001,4634200
2017-11-21,115.139999,115.860001,114.919998,115.169998,115.169998,4596000
2017-11-22,115.489998,116.779999,115.320000,115.910004,115.910004,3951000
2017-11-24,116.550003,116.849998,116.309998,116.510002,116.510002,1744200
2017-11-27,115.849998,116.029999,115.239998,115.589996,115.589996,4290500
